Player,Picture,Squad,Squad_picture,Pos,DPos,contribution,Annual Wages,Squad Annual Wages,Con_color,Con_longitude,Pos_Order,DPos_Order,90s,Aerials Won %,Blocks Contribution,Clearance Contribution,Interception Contribution,Pass Completion %,Crosses Completed,Progressive Carries,Tackles Contribution,Touches in Attacking Third,Carries into Final Third,Ball Recoveries,Progressive Passes,Key Passes,Tackles Won,Shot-Creating Actions,xA,Assists,Goals,Progressive Passes Received,xG,xG-G,all_con%,all_latitude,all_longitude,Clean Sheets Contribution,Launch %,PSxG-GA,Pass Completion Contribution,Save%,posrank,dposrank,allposrank,alldposrank
Axel Tuanzebe,https://fbref.com/req/202302030/images/headshots/2baec6ce_2022.jpg,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74107de.png,DF,CB,0.668,2540205,45209002,10.82934944,13.8532434153613,3,1,15.1,42.9,13,48,21,83,,,,,,,,,,,,,,,,,,35°S-40°S,5.359916930937518,,,,,,10,6,161,94
Ben Godfrey,https://fbref.com/req/202302030/images/headshots/9f7c837d_2022.jpg,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74108de.png,DF,CB,3.82,5153002,45209002,31.8891171520261,40.7935587174904,3,1,1.2,100,1,1,2,83.6,,,,,,,,,,,,,,,,,,25°S-35°S,7.524810398749857,,,,,,2,1,13,7
Cameron Burgess,https://fbref.com/req/202302030/images/headshots/da61ca98_2022.jpg,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74109de.png,DF,CB,0.777,508041,45209002,11.5576218629897,14.7848723391976,3,1,13.5,66.7,16,96,11,80.6,,,,,,,,,,,,,,,,,,20°S-25°S,5.080705228422642,,,,,,9,5,151,87
Dara O'Shea,https://fbref.com/req/202302030/images/headshots/1d042188_2022.jpg,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74110de.png,DF,CB,1.353,2222679,45209002,15.4061073334087,19.70797564,3,1,28.7,57.7,56,183,31,77.5,,,,,,,,,,,,,,,,,,20°S-25°S,6.772491002594742,,,,,,4,2,96,51
Jacob Greaves,0,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74111de.png,DF,CB,0.853,1587628,45209002,12.0654081403367,15.4344484695789,3,1,18.5,60,27,104,17,87.4,,,,,,,,,,,,,,,,,,35°S-40°S,5.971696244075665,,,,,,6,3,143,82
Luke Woolfenden,0,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74112de.png,DF,CB,0.852,476288,45209002,12.0587267419505,15.4259014152318,3,1,11.2,57.7,17,60,18,87.9,,,,,,,,,,,,,,,,,,20°S-25°S,5.300989834434636,,,,,,7,4,144,83
Conor Townsend,https://fbref.com/req/202302030/images/headshots/4dc4f138_2022.jpg,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74113de.png,DF,LB,0.684,952577,45209002,12.0450849170645,31.5204800844595,3,2,3.7,,,,,,12,2,11,2,,,,,,,,,,,,,,20°S-25°S,13.45448581151248,,,,,,8,2,145,27
Leif Davis,https://fbref.com/req/202302030/images/headshots/8574c61f_2022.jpg,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74114de.png,DF,LB,2.346,1587628,45209002,33.8111389150199,88.4795199155405,3,2,28.1,,,,,,148,47,45,27,,,,,,,,,,,,,,40°S-60°S,14.23418831304651,,,,,,1,1,11,4
Ben Johnson,https://fbref.com/req/202302030/images/headshots/9319781b_2022.jpg,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74115de.png,DF,RB,0.996,1905153,45209002,16.1311311549478,67.1712163685118,3,3,13.6,,,,,,34,15,34,11,,,,,,,,,,,,,,40°S-60°S,5.071374511740133,,,,,,3,1,87,23
Harry Clarke,0,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74116de.png,DF,RB,0.733,635051,45209002,12.6868037172449,52.8287836314882,3,3,4.2,,,,,,5,5,5,7,,,,,,,,,,,,,,35°S-40°S,12.80781659814189,,,,,,5,2,135,33
Arijanet Muric,https://fbref.com/req/202302030/images/headshots/99aa1a84_2022.jpg,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74117de.png,GK,GK,1.508,2222679,45209002,9.3894477708823,102.415573337487,4,0,18,,,,,,,,,,,,,,,,,,,,,,,70°S-90°S,9.63201232249173,1,29.6,-1.6,76,70,2,2,38,38
Alex Palmer,https://fbref.com/req/202302030/images/headshots/6ea97fd5_2022.jpg,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74118de.png,GK,GK,1.316,824480,45209002,8.32576897348111,90.8134773952105,4,0,8,,,,,,,,,,,,,,,,,,,,,,,70°S-90°S,8.540854723690929,0,38.1,1.2,41,63.3,3,3,42,42
Christian Walton,https://fbref.com/req/202302030/images/headshots/c666574f_2022.jpg,Ipswich Town,https://cdn.ssref.net/req/202505011/tlogo/fb/b74119de.png,GK,GK,2.573,1270102,45209002,15.289541100217,166.770949267302,4,0,6,,,,,,,,,,,,,,,,,,,,,,,60°S-70°S,12.91380907421539,1,45.5,-1,38,57.6,1,1,19,19
Jamie Vardy,https://fbref.com/req/202302030/images/headshots/45963054_2022.jpg,Leicester City,https://cdn.ssref.net/req/202505011/tlogo/fb/a2d435b3.png,FW,ST,2.501,8890716,86433015,55.6783157054805,95.8676613687966,1,1,26.9,,,,,,,,,,11,,,,,,,3,7,104,9.4,-2.4,,20°N-35°N,17.58134555,,,,,,1,1,1,1
Patson Daka,https://fbref.com/req/202302030/images/headshots/ca45605e_2022.jpg,Leicester City,https://cdn.ssref.net/req/202505011/tlogo/fb/a2d435b4.png,FW,ST,0.658,4762884,86433015,14.015653973771,24.1323386312034,1,1,6.9,,,,,,,,,,6,,,,,,,0,1,33,1.3,-0.3,,35°N-40°N,13.13559322,,,,,,3,2,83,33
Stephy Mavididi,https://fbref.com/req/202302030/images/headshots/30144daa_2022.jpg,Leicester City,https://cdn.ssref.net/req/202505011/tlogo/fb/a2d435b5.png,FW,LW,1.808,635051,86433015,40.0124315057655,120,1,2,17,,,,,,,,,,39,,,,,,,1,4,134,1.8,2.2,,20°N-35°N,15.781261609332,,,,,,2,1,6,1
Harry Winks,https://fbref.com/req/202302030/images/headshots/2f7acede_2022.jpg,Leicester City,https://cdn.ssref.net/req/202505011/tlogo/fb/a2d435b6.png,MF,CM,1.26,5715460,86433015,18.7637629545185,120,2,1,17.1,,,,,,,,,,13,,101,17,,39,1.5,,,,,,,20°S-5°S,5.372305956696073,,,,,,3,1,50,19
Bilal El Khannouss,https://fbref.com/req/202302030/images/headshots/f7042636_2022.jpg,Leicester City,https://cdn.ssref.net/req/202505011/tlogo/fb/a2d435b7.png,MF,CAM,1.932,2222679,86433015,26.5542355870363,66.0243645670079,2,2,19.4,,,,,,,,,,37,,110,29,,55,2.2,,,,,,,5°N-20°N,12.81695562168204,,,,,,1,1,22,8
Facundo Buonanotte,https://fbref.com/req/202302030/images/headshots/468a7a91_2022.jpg,Leicester City,https://cdn.ssref.net/req/202505011/tlogo/fb/a2d435b8.png,MF,CAM,1.514,1587628,86433015,21.7083761221666,53.9756354329921,2,2,15.5,,,,,,,,,,26,,49,23,,46,2.2,,,,,,,5°N-20°N,10.47800048563344,,,,,,2,2,41,16
Boubakary Soumaré,https://fbref.com/req/202302030/images/headshots/ae59b359_2022.jpg,Leicester City,https://cdn.ssref.net/req/202505011/tlogo/fb/a2d435b9.png,MF,CDM,2.236,5080409,86433015,6.92667851622496,26.5829063624871,2,3,20.2,,15,,24,86.9,,,,,,126,93,11,17,,,,,,,,,5°S-5°N,4.365831073480826,,,,,,6,3,120,35
Hamza Choudhury,https://fbref.com/req/202302030/images/headshots/7d2d3329_2022.jpg,Leicester City,https://cdn.ssref.net/req/202505011/tlogo/fb/a2d435b10.png,MF,CDM,3.269,3175256,86433015,12.3291520836148,47.3162850852528,2,3,1.5,,4,,5,85.7,,,,,,2,3,2,1,,,,,,,,,5°S-5°N,7.770967737311968,,,,,,4,1,94,26
Oliver Skipp,https://fbref.com/req/202302030/images/headshots/6250083a_2022.jpg,Leicester City,https://cdn.ssref.net/req/202505011/tlogo/fb/a2d435b11.png,MF,CDM,1.441,3175256,86433015,2.76891812312238,10.6264338701359,2,3,9.5,,14,,8,84.2,,,,,,35,25,9,4,,,,,,,,,5°S-5°N,1.745227348654285,,,,,,7,4,126,38
Wilfred Ndidi,https://fbref.com/req/202302030/images/headshots/6b47c5db_2022.jpg,Leicester City,https://cdn.ssref.net/req/202505011/tlogo/fb/a2d435b12.png,MF,CDM,2.679,4762884,86433015,9.24351858433117,35.4743746821242,2,3,20.9,,41,,23,79.3,,,,,,107,58,14,39,,,,,,,,,5°S-5°N,5.826117174233189,,,,,,5,2,112,30
Caleb Okoli,https://fbref.com/req/202302030/images/headshots/8ec109e6_2022.jpg,Leicester City,https://cdn.ssref.net/req/202505011/tlogo/fb/a2d435b13.png,DF,CB,1.228,1587628,86433015,14.5709325351407,29.8971814367474,3,1,12.5,52.3,24,79,15,86.4,,,,,,,,,,,,,,,,,,20°S-25°S,6.405349992574761,,,,,,6,2,102,55
Conor Coady,https://fbref.com/req/202302030/images/headshots/2928dca2_2022.jpg,Leicester City,https://cdn.ssref.net/req/202505011/tlogo/fb/a2d435b14.png,DF,CB,1.008,4762884,86433015,13.101024890189,26.8811702480059,3,1,13,44.4,23,46,11,90.7,,,,,,,,,,,,,,,,,,35°S-40°S,6.484268101029215,,,,,,8,4,125,70
Jannik Vestergaard,https://fbref.com/req/202302030/images/headshots/1900032e_2022.jpg,Leicester City,https://cdn.ssref.net/req/202505011/tlogo/fb/a2d435b15.png,DF,CB,1.135,3810307,86433015,13.9495624852293,28.6222312524158,3,1,15.5,57.8,21,74,16,90.7,,,,,,,,,,,,,,,,,,20°S-25°S,6.132197081119895,,,,,,7,3,111,61
Wout Faes,https://fbref.com/req/202302030/images/headshots/9c221d14_2022.jpg,Leicester City,https://cdn.ssref.net/req/202505011/tlogo/fb/a2d435b16.png,DF,CB,1.571,3175256,86433015,16.8626521815881,34.5994170628309,3,1,25.3,57.1,42,146,25,86.9,,,,,,,,,,,,,,,,,,40°S-60°S,2.757228775846944,,,,,,4,1,75,36
James Justin,https://fbref.com/req/202302030/images/headshots/fb614c44_2022.jpg,Leicester City,https://cdn.ssref.net/req/202505011/tlogo/fb/a2d435b17.png,DF,LB,2.756,1905153,86433015,39.1806227532641,85.959762255228,3,2,28.1,,,,,,52,36,47,25,,,,,,,,,,,,,,40°S-60°S,16.49469318067387,,,,,,1,1,9,2
Luke Thomas,https://fbref.com/req/202302030/images/headshots/fc027d02_2022.jpg,Leicester City,https://cdn.ssref.net/req/202505011/tlogo/fb/a2d435b18.png,DF,LB,0.949,952577,86433015,15.5156049588564,34.040237744772,3,2,6.7,,,,,,17,2,19,2,,,,,,,,,,,,,,20°S-25°S,17.33109299048769,,,,,,5,2,94,21
Ricardo Pereira,https://fbref.com/req/202302030/images/headshots/75a72a99_2022.jpg,Leicester City,https://cdn.ssref.net/req/202505011/tlogo/fb/a2d435b19.png,DF,RB,1.165,5080409,86433015,18.3444062004679,47.4494120344133,3,3,2.4,,,,,,3,3,6,3,,,,,,,,,,,,,,25°S-35°S,8.770416158971875,,,,,,3,2,63,21
Woyo Coulibaly,0,Leicester City,https://cdn.ssref.net/req/202505011/tlogo/fb/a2d435b20.png,DF,RB,1.906,1030600,86433015,28.0487660154409,72.5505879655867,3,3,1.2,,,,,,0,4,6,2,,,,,,,,,,,,,,40°S-60°S,8.81809190503293,,,,,,2,1,21,8
Mads Hermansen,https://fbref.com/req/202302030/images/headshots/c924b17d_2022.jpg,Leicester City,https://cdn.ssref.net/req/202505011/tlogo/fb/a2d435b21.png,GK,GK,2.18,635051,86433015,13.1123235617865,99.1171900331989,4,0,24.5,,,,,,,,,,,,,,,,,,,,,,,70°S-90°S,13.45106391829461,1,39.9,3.1,108,64.1,2,2,26,26
Jakub Stolarczyk,https://fbref.com/req/202302030/images/headshots/a4a76b3d_2022.jpg,Leicester City,https://cdn.ssref.net/req/202505011/tlogo/fb/a2d435b22.png,GK,GK,1.85,635051,86433015,11.2841256287532,85.2976834375216,4,0,6,,,,,,,,,,,,,,,,,,,,,,,60°S-70°S,9.530766357474976,0,49.7,-1.1,48,58.6,3,3,35,35
Danny Ward,https://fbref.com/req/202302030/images/headshots/d3ce0e89_2022.jpg,Leicester City,https://cdn.ssref.net/req/202505011/tlogo/fb/a2d435b23.png,GK,GK,4.006,2540205,86433015,23.2283521245707,175.58512652928,4,0,1.5,,,,,,,,,,,,,,,,,,,,,,,60°S-70°S,19.61906524722934,0,37,-3.2,10,40,1,1,7,7
Darwin Núñez,https://fbref.com/req/202302030/images/headshots/4d77b365_2022.jpg,Liverpool,https://cdn.ssref.net/req/202505011/tlogo/fb/822bd0ba.png,FW,ST,0.466,8890716,170186475,9.67532242060319,51.8787878787879,1,1,11.2,,,,,,,,,,16,,,,,,,2,5,67,5,0,,35°N-40°N,9.06779661,,,,,,5,2,110,42
Diogo Jota,https://fbref.com/req/202302030/images/headshots/178ae8f8_2022.jpg,Liverpool,https://cdn.ssref.net/req/202505011/tlogo/fb/822bd1ba.png,FW,ST,0.6,8890716,170186475,12.7045121504182,68.1212121212121,1,1,11.6,,,,,,,,,,21,,,,,,,3,6,83,6.8,-0.8,,60°N-70°N,12.83837807,,,,,,4,1,96,37
Cody Gakpo,https://fbref.com/req/202302030/images/headshots/1971591f_2022.jpg,Liverpool,https://cdn.ssref.net/req/202505011/tlogo/fb/822bd2ba.png,FW,LW,0.694,7620614,170186475,14.8294661399899,48.985687616677,1,2,16.7,,,,,,,,,,27,,,,,,,3,8,219,6,2,,35°N-40°N,17.5440160463561,,,,,,3,2,81,27
Luis Díaz,https://fbref.com/req/202302030/images/headshots/4a1a9578_2022.jpg,Liverpool,https://cdn.ssref.net/req/202505011/tlogo/fb/822bd3ba.png,FW,LW,0.989,3492781,170186475,21.4982047242842,71.014312383323,1,2,22.9,,,,,,,,,,48,,,,,,,5,11,259,9.1,1.9,,40°N-60°N,8.54383469341917,,,,,,2,1,46,16
Federico Chiesa,https://fbref.com/req/202302030/images/headshots/b0f7e36c_2022.jpg,Liverpool,https://cdn.ssref.net/req/202505011/tlogo/fb/822bd4ba.png,FW,RW,0.25,9525767,170186475,4.79244942328943,10.7979626485569,1,3,0.4,,,,,,,,,,0,,,,,,,0,0,6,0.2,-0.2,,60°N-70°N,7.16014635519276,,,,,,6,2,130,30
Mohamed Salah,https://fbref.com/req/202302030/images/headshots/e342ad68_2022.jpg,Liverpool,https://cdn.ssref.net/req/202505011/tlogo/fb/822bd5ba.png,FW,RW,2.182,22226790,170186475,48.4670356770403,109.202037351443,1,3,31.5,,,,,,,,,,54,,,,,,,18,27,398,22.6,4.4,,40°N-60°N,26.0167863282435,,,,,,1,1,3,2
Alexis Mac Allister,https://fbref.com/req/202302030/images/headshots/83d074ff_2022.jpg,Liverpool,https://cdn.ssref.net/req/202505011/tlogo/fb/822bd6ba.png,MF,CM,1.998,9525767,170186475,27.3193712920157,79.3874690201026,2,1,26.5,,,,,,,,,,38,,158,38,,108,4.7,,,,,,,5°N-20°N,7.700287597135546,,,,,,1,1,17,6
Curtis Jones,https://fbref.com/req/202302030/images/headshots/4fb9c88f_2022.jpg,Liverpool,https://cdn.ssref.net/req/202505011/tlogo/fb/822bd7ba.png,MF,CM,0.847,952577,170186475,13.9758683157837,40.6125309798974,2,1,15.7,,,,,,,,,,14,,83,19,,40,1.4,,,,,,,5°S-5°N,5.978110708958632,,,,,,5,2,72,33
Dominik Szoboszlai,https://fbref.com/req/202302030/images/headshots/934e1968_2022.jpg,Liverpool,https://cdn.ssref.net/req/202505011/tlogo/fb/822bd8ba.png,MF,CAM,1.826,7620614,170186475,25.3253812729784,120,2,2,23.6,,,,,,,,,,44,,106,41,,95,4.3,,,,,,,20°S-5°S,12.20819556686725,,,,,,3,1,28,11
Ryan Gravenberch,https://fbref.com/req/202302030/images/headshots/b8e740fb_2022.jpg,Liverpool,https://cdn.ssref.net/req/202505011/tlogo/fb/822bd9ba.png,MF,CDM,5.875,9525767,170186475,25.9582383533322,62.1797949760324,2,3,30.5,,32,,54,89,,,,,,171,153,24,30,,,,,,,,,5°N-20°N,11.6785956393574,,,,,,2,1,25,10
Wataru Endo,https://fbref.com/req/202302030/images/headshots/c149016b_2022.jpg,Liverpool,https://cdn.ssref.net/req/202505011/tlogo/fb/822bd10ba.png,MF,CDM,5.527,3175256,170186475,24.1382375774835,57.8202050239676,2,3,1.7,,3,,3,93.1,,,,,,7,9,1,6,,,,,,,,,20°S-5°S,10.94966012408763,,,,,,4,2,33,13
Ibrahima Konaté,https://fbref.com/req/202302030/images/headshots/5ed9b537_2022.jpg,Liverpool,https://cdn.ssref.net/req/202505011/tlogo/fb/822bd11ba.png,DF,CB,1.349,4445358,170186475,15.3793817398641,26.300804373172,3,1,23.8,70.5,27,109,11,90.4,,,,,,,,,,,,,,,,,,35°S-40°S,7.61192618632704,,,,,,6,4,97,52
Jarell Quansah,https://fbref.com/req/202302030/images/headshots/4125cb98_2022.jpg,Liverpool,https://cdn.ssref.net/req/202505011/tlogo/fb/822bd12ba.png,DF,CB,1.746,1905153,170186475,18.0318968991633,30.8369608638306,3,1,3.5,38.5,5,15,5,90.4,,,,,,,,,,,,,,,,,,25°S-35°S,4.25495019661868,,,,,,4,2,67,29
Joe Gomez,https://fbref.com/req/202302030/images/headshots/7a11550b_2022.jpg,Liverpool,https://cdn.ssref.net/req/202505011/tlogo/fb/822bd13ba.png,DF,CB,1.512,5397935,170186475,16.4684496768056,28.163256534324,3,1,5.8,69.2,9,20,7,88.7,,,,,,,,,,,,,,,,,,25°S-35°S,3.886026721546994,,,,,,5,3,81,41
Virgil van Dijk,https://fbref.com/req/202302030/images/headshots/e06683ca_2022.jpg,Liverpool,https://cdn.ssref.net/req/202505011/tlogo/fb/822bd14ba.png,DF,CB,2.084,13971125,170186475,20.29020955,34.6989782286734,3,1,32,70.3,22,165,51,91.7,,,,,,,,,,,,,,,,,,40°S-60°S,3.317672039185837,,,,,,3,1,48,18
Andrew Robertson,https://fbref.com/req/202302030/images/headshots/2e4f5f03_2022.jpg,Liverpool,https://cdn.ssref.net/req/202505011/tlogo/fb/822bd15ba.png,DF,LB,1.449,10160818,170186475,22.0637559811053,75.6484830252166,3,2,24.6,,,,,,131,57,38,48,,,,,,,,,,,,,,40°S-60°S,9.288644736798402,,,,,,2,1,40,10
Kostas Tsimikas,https://fbref.com/req/202302030/images/headshots/f315ca93_2022.jpg,Liverpool,https://cdn.ssref.net/req/202505011/tlogo/fb/822bd16ba.png,DF,LB,0.752,4762884,170186475,12.9356334560903,44.3515169747834,3,2,6.4,,,,,,42,13,24,5,,,,,,,,,,,,,,20°S-25°S,14.44923784234378,,,,,,8,2,128,25
Conor Bradley,https://fbref.com/req/202302030/images/headshots/bbd67769_2022.jpg,Liverpool,https://cdn.ssref.net/req/202505011/tlogo/fb/822bd17ba.png,DF,RB,0.766,635051,170186475,13.1189816847133,44.1865183222423,3,3,5.1,,,,,,5,21,11,13,,,,,,,,,,,,,,35°S-40°S,13.24411688846396,,,,,,7,2,123,31
Trent Alexander-Arnold,https://fbref.com/req/202302030/images/headshots/cd1acf9d_2022.jpg,Liverpool,https://cdn.ssref.net/req/202505011/tlogo/fb/822bd18ba.png,DF,RB,1.483,11430921,170186475,22.5090302506183,75.8134816777577,3,3,23.8,,,,,,140,48,67,35,,,,,,,,,,,,,,40°S-60°S,7.076485907930892,,,,,,1,1,37,16
Alisson,https://fbref.com/req/202302030/images/headshots/7a2e46a8_2022.jpg,Liverpool,https://cdn.ssref.net/req/202505011/tlogo/fb/822bd19ba.png,GK,GK,1.544,9525767,170186475,9.58888754539502,46.2774898747785,4,0,21.9,,,,,,,,,,,,,,,,,,,,,,,60°S-70°S,8.098939149559927,8,21,0.3,54,72.1,2,2,37,37
Vitezslav Jaros,https://fbref.com/req/202302030/images/headshots/12bb4d6a_2022.jpg,Liverpool,https://cdn.ssref.net/req/202505011/tlogo/fb/822bd20ba.png,GK,GK,118.402,444536,170186475,56.435074580939,272.36460748317,4,0,0.1,,,,,,,,,,,,,,,,,,,,,,,60°S-70°S,47.66603349638859,1,85.7,0,5,100,1,1,1,1
Caoimhín Kelleher,https://fbref.com/req/202302030/images/headshots/62d7ef38_2022.jpg,Liverpool,https://cdn.ssref.net/req/202505011/tlogo/fb/822bd21ba.png,GK,GK,1.36,635051,170186475,8.56952869788555,41.357902642051,4,0,10,,,,,,,,,,,,,,,,,,,,,,,70°S-90°S,8.790911673416126,4,28.6,-0.4,29,67.6,3,3,40,40
Erling Haaland,https://fbref.com/req/202302030/images/headshots/1f44ac21_2022.jpg,Manchester City,https://cdn.ssref.net/req/202505011/tlogo/fb/b8fd03ef.png,FW,ST,1.687,23814418,266719370,37.2771183915296,120,1,1,27.6,,,,,,,,,,14,,,,,,,3,21,103,20.8,0.2,,40°N-60°N,12.35745956,,,,,,1,1,10,5
Omar Marmoush,https://fbref.com/req/202302030/images/headshots/0e0102eb_2022.jpg,Manchester City,https://cdn.ssref.net/req/202505011/tlogo/fb/b8fd04ef.png,FW,LW,0.648,20268474,266719370,13.7895950387102,39.9345335515548,1,2,9.2,,,,,,,,,,13,,,,,,,0,6,61,4.4,1.6,,35°N-40°N,16.3137954089593,,,,,,4,2,87,29
Sávio,https://fbref.com/req/202302030/images/headshots/fe6e7156_2022.jpg,Manchester City,https://cdn.ssref.net/req/202505011/tlogo/fb/b8fd05ef.png,FW,LW,1.261,2540205,266719370,27.6470077579386,80.0654664484452,1,2,19.3,,,,,,,,,,44,,,,,,,8,1,239,4.9,-3.9,,40°N-60°N,10.9874971924834,,,,,,2,1,29,8
Jeremy Doku,https://fbref.com/req/202302030/images/headshots/fffea3e5_2022.jpg,Manchester City,https://cdn.ssref.net/req/202505011/tlogo/fb/b8fd06ef.png,FW,RW,1.25,3175256,266719370,27.3983429293717,111.963048498845,1,3,14.3,,,,,,,,,,80,,,,,,,4,3,231,1,2,,20°N-35°N,13.64992961051153,,,,,,3,1,32,7
Nicolás González,https://fbref.com/req/202302030/images/headshots/2c56a792_2022.jpg,Manchester City,https://cdn.ssref.net/req/202505011/tlogo/fb/b8fd07ef.png,FW,RW,0.125,4122401,266719370,1.96671273502915,8.03695150115473,1,3,7.2,,,,,,,,,,9,,,,,,,0,0,10,0.3,-0.3,,60°N-70°N,2.93836194764982,,,,,,5,2,135,32
Bernardo Silva,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg,Manchester City,https://cdn.ssref.net/req/202505011/tlogo/fb/b8fd08ef.png,MF,CM,0.838,19051534,266719370,13.871531628741,33.075194140103,2,1,24.7,,,,,,,,,,56,,105,42,,78,3.6,,,,,,,5°N-20°N,3.909855091917337,,,,,,3,1,73,34
Mateo Kovačić,https://fbref.com/req/202302030/images/headshots/79c0821a_2022.jpg,Manchester City,https://cdn.ssref.net/req/202505011/tlogo/fb/b8fd09ef.png,MF,CM,0.78,9525767,266719370,13.1991396455773,31.4719468580718,2,1,20.8,,,,,,,,,,66,,136,28,,58,2.9,,,,,,,5°S-5°N,5.645868741847923,,,,,,6,3,84,41
Matheus Nunes,https://fbref.com/req/202302030/images/headshots/e6af02e0_2022.jpg,Manchester City,https://cdn.ssref.net/req/202505011/tlogo/fb/b8fd10ef.png,MF,CM,0.494,8255665,266719370,9.88355159066644,23.5662792259867,2,1,14.6,,,,,,,,,,24,,63,21,,36,3,,,,,,,5°S-5°N,4.227641837464978,,,,,,7,4,108,57
İlkay Gündoğan,https://fbref.com/req/202302030/images/headshots/819b3158_2022.jpg,Manchester City,https://cdn.ssref.net/req/202505011/tlogo/fb/b8fd11ef.png,MF,CM,0.795,14606176,266719370,13.3730341239817,31.8865797758385,2,1,20.9,,,,,,,,,,52,,113,36,,72,3.7,,,,,,,5°N-20°N,3.769347680085988,,,,,,5,2,83,40
Kevin De Bruyne,https://fbref.com/req/202302030/images/headshots/e46012d4_2022.jpg,Manchester City,https://cdn.ssref.net/req/202505011/tlogo/fb/b8fd12ef.png,MF,CAM,0.976,25402046,266719370,15.4713608300616,64.0302352940292,2,2,15.2,,,,,,,,,,42,,124,45,,93,5.2,,,,,,,5°S-5°N,11.28854279616276,,,,,,2,1,64,21
Phil Foden,https://fbref.com/req/202302030/images/headshots/ed1e53f3_2022.jpg,Manchester City,https://cdn.ssref.net/req/202505011/tlogo/fb/b8fd13ef.png,MF,CAM,0.808,14288651,266719370,13.5237426719322,55.9697647059708,2,2,18.7,,,,,,,,,,30,,95,42,,84,5.1,,,,,,,5°S-5°N,9.867480281357428,,,,,,4,2,80,24
Rodri,https://fbref.com/req/202302030/images/headshots/6434f10d_2022.jpg,Manchester City,https://cdn.ssref.net/req/202505011/tlogo/fb/b8fd14ef.png,MF,CDM,100.103,13971125,266719370,45.7970898572029,120,2,3,0.7,,1,,1,93.4,,,,,,7,4,1,1,,,,,,,,,20°S-5°S,20.77461401226925,,,,,,1,1,2,1
Abdukodir Khusanov,https://fbref.com/req/202302030/images/headshots/d17ce930_2022.jpg,Manchester City,https://cdn.ssref.net/req/202505011/tlogo/fb/b8fd15ef.png,DF,CB,0.966,1374134,266719370,12.820406157971,15.9119994446187,3,1,5.6,60,5,29,3,91.1,,,,,,,,,,,,,,,,,,20°S-25°S,5.635822435572891,,,,,,5,3,131,75
Jahmai Simpson-Pusey,https://fbref.com/req/202302030/images/headshots/383b10fd_2022.jpg,Manchester City,https://cdn.ssref.net/req/202505011/tlogo/fb/b8fd16ef.png,DF,CB,2.133,412240,266719370,20.6175980746011,25.5894552068034,3,1,1.1,25,1,2,0,93,,,,,,,,,,,,,,,,,,25°S-35°S,4.865092866929573,,,,,,3,1,44,15
John Stones,https://fbref.com/req/202302030/images/headshots/5eecec3d_2022.jpg,Manchester City,https://cdn.ssref.net/req/202505011/tlogo/fb/b8fd17ef.png,DF,CB,0.849,15876279,266719370,12.0386825467921,14.9417660905693,3,1,6.1,57.1,5,19,4,91.1,,,,,,,,,,,,,,,,,,35°S-40°S,5.958468583251045,,,,,,7,5,146,84
Joško Gvardiol,https://fbref.com/req/202302030/images/headshots/5ad50391_2022.jpg,Manchester City,https://cdn.ssref.net/req/202505011/tlogo/fb/b8fd18ef.png,DF,CB,1.609,12701023,266719370,17.1165453202616,21.2441365955054,3,1,31.4,60.5,38,109,35,90.7,,,,,,,,,,,,,,,,,,40°S-60°S,2.798743091649831,,,,,,4,2,70,32
Manuel Akanji,https://fbref.com/req/202302030/images/headshots/89ac64a6_2022.jpg,Manchester City,https://cdn.ssref.net/req/202505011/tlogo/fb/b8fd19ef.png,DF,CB,0.641,11430921,266719370,10.6489516824741,13.2169067944816,3,1,19,45.3,11,55,7,93.9,,,,,,,,,,,,,,,,,,20°S-25°S,4.681255809520897,,,,,,9,7,162,95
Nathan Aké,https://fbref.com/req/202302030/images/headshots/eaeca114_2022.jpg,Manchester City,https://cdn.ssref.net/req/202505011/tlogo/fb/b8fd20ef.png,DF,CB,0.749,10160818,266719370,11.3705427081777,14.1125068136041,3,1,7.5,56.5,7,22,3,93.9,,,,,,,,,,,,,,,,,,25°S-35°S,2.683083937445697,,,,,,8,6,153,89
Rúben Dias,https://fbref.com/req/202302030/images/headshots/31c69ef1_2022.jpg,Manchester City,https://cdn.ssref.net/req/202505011/tlogo/fb/b8fd21ef.png,DF,CB,0.854,11430921,266719370,12.0720895387228,14.9832290544176,3,1,20.2,50,17,54,18,93.4,,,,,,,,,,,,,,,,,,20°S-25°S,5.306864090594961,,,,,,6,4,142,81
